OBD times,OBD rpm,OBD coolant temperature,OBD engine load,OBD velocity
1091,1282.18244,91.29366255,57.45516391,58.76823505
1092,1280.784509,91.28331811,57.44865369,58.86174003
1093,1283.385438,91.29191306,57.45406288,59.33435271
1094,1285.983099,91.30120484,57.45991061,60.49377162
1095,1286.922697,91.30293375,57.46099869,62.09098482
1096,1288.970294,91.30955395,57.46516507,63.39329144
1097,1299.319694,91.35775203,57.49549827,64.05563024
1098,1324.708963,91.4927671,57.58046926,64.08739441
1099,1359.68517,91.70431326,57.71360467,63.35305753
1100,1388.203432,91.87633124,57.82186324,61.59909645
1101,1402.707506,91.9624121,57.87603776,59.79082067
1102,1403.403086,91.97733239,57.88542776,58.70598438
1103,1387.322379,91.91837743,57.84832478,58.04678911
1104,1348.913665,91.81683262,57.78441811,58.81175713
1105,1309.315553,91.7149466,57.7202967,60.64850952
1106,1285.559515,91.62675231,57.66479211,62.40820362
1107,1607.063723,91.58370125,57.63769816,63.83425152
1108,1704.429041,91.66620817,57.68962344,64.49411663
1109,1757.660134,91.85786635,57.81024246,64.25806928
1110,1435.882014,92.03831105,57.92380434,63.02471733
1111,1397.859695,92.22211077,58.03947768,61.75959705
1112,1412.3096,92.30996515,58.09476836,60.83261841
1113,1407.140571,92.29646892,58.08627457,61.33373909
1114,1380.132296,92.20470232,58.02852177,63.28515347
1115,1352.428351,92.11096167,57.96952661,66.15799171
1116,1682.609759,92.05009742,57.93122203,68.28878363
1117,1777.518836,92.11498483,57.97205856,69.52558691
1118,1834.072959,92.33044091,58.10765466,69.74962248
1119,1917.330953,92.66882979,58.32061784,69.0655917
1120,1577.32261,92.92496952,58.48181797,67.75574952
1121,1522.490096,93.10191334,58.59317659,66.65979889
1122,1527.396087,93.15210101,58.62476192,65.98327711
1123,1512.416996,93.10254505,58.59357415,65.35108565
1124,1483.733718,92.99844493,58.52805931,64.11823841
1125,1459.734295,92.91064825,58.47280496,61.750676
1126,1444.919638,92.84926022,58.43417074,57.97979552
1127,1431.075739,92.79144542,58.39778531,53.01619131
1128,1404.078517,92.70376018,58.34260109,47.59241194
1129,1352.232995,92.59962282,58.27706281,42.37527602
1130,1269.657235,92.49609133,58.21190584,37.88967962
1131,1160.962888,92.39335027,58.14724632,34.04534391
1132,1307.168917,92.29150298,58.08314929,30.90869321
1133,1228.081843,92.19055839,58.01962037,27.8324067
1134,1098.084353,92.0904603,57.95662419,24.07263866
1135,1358.13266,91.99331834,57.89548843,20.58101045
1136,1328.58824,91.89548199,57.83391566,17.35267385
1137,1196.356248,91.79736476,57.77216612,15.03163222
1138,1526.995236,91.70950345,57.71687109,14.06085249
1139,1428.294807,91.61691179,57.65859904,13.91712172
1140,1204.252533,91.5206917,57.59804345,14.18006262
1141,1043.175324,91.43308748,57.54291022,14.64536387
1142,975.8044994,91.35501658,57.49377673,15.5373991
1143,965.8297751,91.29458388,57.45574374,17.50551567
1144,984.0775243,91.24695313,57.42576759,20.73336206
1145,1016.368814,91.20672675,57.40045134,23.61161419
1146,1078.274874,91.18053674,57.3839688,24.84000326
1147,1214.859552,91.19445108,57.39272572,23.99291951
1148,1438.867807,91.27323628,57.44230875,20.13862237
1149,1638.614685,91.36069959,57.4973533,15.59112442
1150,1723.863256,91.38853964,57.51487429,12.80382651
1151,1665.076767,91.34081785,57.48484084,11.83148038
1152,1397.593662,91.2449048,57.42447849,11.81010576
1153,1082.003341,91.1495999,57.36449887,12.57053939
1154,888.5685652,91.06132062,57.30894079,15.39049896
1155,821.0890341,90.98592211,57.26148916,20.11796073
1156,819.6056637,90.92750218,57.22472289,25.25260909
1157,872.3787487,90.88750677,57.199552,29.51312603
1158,1068.0802,90.91986335,57.21991544,33.44562502
1159,1396.159772,91.05956476,57.30783575,37.11054194
1160,1752.497553,91.25735333,57.4323129,40.82492756
1161,2048.171773,91.44953359,57.55326049,43.96229292
1162,2321.081983,91.66288997,57.68753515,46.86613309
1163,1770.280261,91.8415872,57.79999727,49.09430159
1164,1754.830535,92.07005366,57.94378138,51.26805436
1165,1889.687959,92.2876764,58.08074105,53.5432737
1166,2014.507467,92.50877013,58.21988517,55.59051574
1167,1543.858774,92.66891476,58.32067131,57.57671597
1168,1485.804285,92.85890708,58.44024193,59.29783413
1169,1551.742629,93.07549386,58.57654963,60.91709481
1170,1611.073943,93.2710497,58.69962162,62.43750435
1171,1668.636197,93.46605847,58.82234932,63.67408995
1172,1718.516084,93.6367472,58.92977133,64.879904
1173,1765.444029,93.80448112,59.03533375,66.32769406
1174,1809.507161,93.9689678,59.13885254,67.73660453
1175,1465.474913,94.08709992,59.21319834,69.0462161
1176,1420.757676,94.23117516,59.3038713,70.29441508
1177,1452.461774,94.4259269,59.42643723,71.25101829
1178,1483.314476,94.61987618,59.54849814,72.21810521
1179,1511.992704,94.80147943,59.66278915,73.16960791
1180,1539.326103,94.97844475,59.7741613,73.99754652
1181,1560.274058,95.11028133,59.85713193,74.68497968
1182,1581.451589,95.24343652,59.94093241,75.35715871
1183,1602.287853,95.37517214,60.0238395,76.03646251
1184,1620.418276,95.49263723,60.0977655,76.75337554
1185,1635.471873,95.5939562,60.16153004,77.54187129
1186,1650.191431,95.69284331,60.2237641,78.27977574
1187,1665.06701,95.79230252,60.28635821,78.85239389
1188,1680.766165,95.895846,60.35152272,79.40300595
1189,1698.032858,96.00791413,60.42205219,80.04970439
1190,1714.191689,96.11429317,60.48900125,80.68365178
1191,1726.731036,96.19961447,60.54269774,81.34360036
1192,1738.788488,96.28064105,60.59369137,82.01067319
1193,1752.950065,96.37460209,60.65282523,82.70606076
1194,1766.832416,96.4664762,60.7106457,83.22036288
1195,1781.284149,96.56229514,60.77094882,83.67489817
1196,1795.89189,96.65817999,60.83129343,84.06544451
1197,1811.119675,96.75914321,60.89483407,84.48273976
1198,1822.382002,96.83490767,60.94251602,84.97046912
1199,1832.335538,96.90209098,60.98479747,85.43817662
1200,1840.887828,96.95926562,61.02078001,85.93582522
1201,1850.025872,97.01988977,61.05893348,86.56041524
1202,1860.706301,97.09075952,61.10353497,87.11139534
1203,1870.948287,97.15911007,61.14655101,87.70832972
1204,1881.84593,97.23090747,61.19173631,88.21745243
1205,1895.523371,97.32284252,61.24959513,88.55809125
1206,1907.588882,97.4031839,61.30015754,88.90633196
1207,1920.660713,97.49133926,61.35563762,89.20064147
1208,1931.80962,97.56735199,61.40347582,89.55314053
1209,1939.269021,97.61692298,61.43467305,90.00961751
1210,1946.89489,97.66752659,61.46652015,90.41936478
1211,1953.339759,97.71078601,61.49374523,90.81915642
1212,1961.058879,97.76142724,61.52561601,91.18654394
1213,1971.054935,97.82798881,61.56750617,91.48764414
1214,1980.027691,97.88639824,61.60426582,91.78037987
1215,1988.782437,97.94293674,61.63984801,92.07483705
1216,1996.827588,97.99552068,61.67294143,92.46687206
1217,2003.421162,98.03951326,61.70062791,92.96367133
1218,2009.831568,98.0822689,61.72753594,93.25553758
1219,2016.279671,98.12512274,61.75450577,93.45105262
1220,2024.864559,98.18215065,61.79039597,93.63836107
1221,2035.743604,98.25759114,61.83787403,93.82895957
1222,2042.13497,98.30063939,61.8649662,93.99044901
1223,2046.416411,98.33000267,61.88344582,94.0875717
1224,2050.518142,98.35803715,61.90108917,94.20967089
1225,2054.69192,98.38644913,61.91897009,94.36872422
1226,2058.228259,98.41097572,61.93440577,94.50412388
1227,2060.355078,98.42562899,61.94362772,94.66546575
1228,2063.028839,98.44356519,61.95491577,94.76990549
1229,2066.511832,98.46758207,61.97003066,94.89756168
1230,2069.47685,98.4877391,61.98271638,95.06044479
1231,2073.009958,98.51200805,61.99798991,95.19847001
1232,2075.297008,98.52784824,62.00795884,95.36162315
1233,2078.092458,98.54656892,62.0197406,95.49932701
1234,2081.659316,98.57093811,62.03507722,95.66220708
1235,2084.68183,98.59139493,62.0479516,95.7676794
1236,2088.254601,98.6157214,62.06326133,95.89606458
1237,2091.270077,98.63608454,62.07607676,96.0594396
1238,2094.836869,98.66028607,62.09130786,96.19779355
1239,2097.146531,98.67630538,62.10138953,96.36115667
1240,2099.957944,98.69502035,62.11316769,96.49900954
1241,2103.535574,98.71915794,62.12835855,96.69404702
1242,2106.565286,98.73949545,62.14115785,96.89803584
1243,2110.142656,98.76354561,62.15629368,97.10129165
1244,2113.161396,98.78375525,62.16901251,97.2714824
1245,2117.432379,98.81160302,62.18653836,97.37454808
1246,2121.899381,98.84070178,62.2048515,97.43665575
1247,2126.350332,98.86965747,62.2230746,97.43362905
1248,2130.077215,98.89450409,62.23871169,97.42360045
1249,2132.334175,98.91022249,62.24860397,97.38410421
1250,2133.694226,98.91966593,62.25454715,97.31258606
1251,2133.627946,98.91825183,62.25365719,97.30068687
1252,2133.408337,98.9155787,62.25197487,97.29988937
1253,2132.543438,98.908883,62.24776097,97.26780987
1254,2130.977314,98.8969082,62.2402247,97.16937263
1255,2130.716743,98.89395951,62.23836895,97.06252869
1256,2130.699279,98.89290205,62.23770345,96.95727087
1257,2129.996793,98.88751386,62.23431242,96.82156813
1258,2127.841188,98.87201895,62.22456078,96.58855678
1259,2125.50149,98.85518527,62.2139666,96.28151458
1260,2123.196526,98.83863697,62.20355202,95.93615559
1261,2120.224871,98.81749965,62.19024937,95.59207407
1262,2115.122325,98.78117084,62.16738603,95.37540971
1263,2108.398632,98.73399367,62.13769533,95.2113475
1264,2100.835868,98.68202741,62.10499066,95.08154897
1265,2093.301078,98.62985265,62.07215476,94.92469735
1266,2088.556503,98.59600722,62.05085432,94.79134576
1267,2084.963824,98.57029201,62.0346706,94.59941605
1268,2082.121461,98.55070096,62.02234108,94.42955656
1269,2078.686682,98.52647539,62.00709485,94.35818725
1270,2075.766513,98.506464,61.99450079,94.3301944
1271,2071.563584,98.47736976,61.97619049,94.27506193
1272,2067.843955,98.45135236,61.95981659,94.21089253
1273,2066.281091,98.44025277,61.95283112,94.02133879
1274,2065.668096,98.43631452,61.9503526,93.71704183
1275,2064.46079,98.4280267,61.9451367,93.18288789
1276,2063.055591,98.41899559,61.93945303,92.49599466
1277,2058.904692,98.39091058,61.92177788,91.70570313
1278,2052.241115,98.34746987,61.89443871,90.97055464
1279,2040.544067,98.2717142,61.84676229,90.28564957
1280,2025.502294,98.17700986,61.78716064,89.64151939
1281,2008.196276,98.07019673,61.71993838,88.97484301
1282,1992.097796,97.97090768,61.65745137,88.3664921
1283,1977.09956,97.87822085,61.59911942,87.73690088
1284,1962.994223,97.79158346,61.54459466,87.04084097
1285,1948.395163,97.70299265,61.48884052,86.33513383
1286,1935.073331,97.62206951,61.43791199,85.63056265
1287,1921.286372,97.53987913,61.38618593,84.95888266
1288,1906.043864,97.45067272,61.33004436,84.35470147
1289,1890.590098,97.3610536,61.27364306,83.76029147
1290,1875.161208,97.27234626,61.21781559,83.16477042
1291,1860.452578,97.18800293,61.16473457,82.56782114
1292,1847.222055,97.11247224,61.11719975,81.969874
1293,1834.205504,97.03880373,61.07083688,81.37119659
1294,1821.164623,96.96554659,61.0247329,80.77198594
1295,1808.092466,96.8926404,60.97884979,80.17245143
1296,1794.998458,96.82012554,60.93321297,79.60379709
1297,1781.888458,96.74802412,60.88783633,79.16528633
1298,1768.766782,96.67634869,60.84272779,78.86893182
1299,1755.638013,96.60511478,60.79789713,78.58850275
1300,1743.185467,96.53770792,60.75547499,78.30316565
1301,1733.582839,96.48542143,60.72256877,78.01326383
1302,1727.093188,96.45039762,60.70052674,77.72015426
1303,1720.952277,96.41774221,60.67997523,77.42484992
1304,1714.703888,96.38456436,60.65909494,77.1280619
1305,1708.355539,96.35088872,60.63790135,76.8302525
1306,1701.936947,96.31688921,60.61650395,76.40760792
1307,1695.470292,96.2827135,60.59499566,75.93588415
1308,1688.971148,96.24849697,60.57346167,75.89155278
1309,1682.449637,96.21430985,60.55194619,75.88937601
1310,1673.194452,96.16698221,60.52216081,75.84752911
1311,1662.864518,96.11174858,60.48739983,75.82420242
1312,1661.893737,96.10737746,60.48464889,75.73956783
1313,1661.84607,96.10882426,60.48555942,75.61062925
1314,1660.929695,96.10559168,60.48352502,75.38222437
1315,1660.418881,96.10455098,60.48287005,75.10866799
1316,1658.56553,96.09693049,60.47807414,74.86259719
1317,1655.741998,96.08440523,60.47019144,74.46945763
1318,1650.740326,96.06006247,60.45487146,73.9302586
1319,1644.749914,96.02953946,60.43566197,73.49660173
1320,1639.361389,96.00292114,60.41890987,73.2756626
1321,1630.752313,95.95992137,60.39184821,73.55219835
1322,1618.944787,95.8994895,60.35381574,74.21404754
1323,1609.448452,95.85151784,60.32362504,75.25852436
1324,1604.610267,95.82684926,60.30810001,76.65304108
1325,1610.665922,95.8617258,60.33004937,78.29303331
1326,1625.159274,95.94594513,60.38305233,79.75467426
1327,1648.03151,96.07972242,60.46724434,80.72045995
1328,1678.569014,96.26369567,60.58302689,81.13486296
1329,1714.482007,96.48574012,60.72276934,81.22996002
1330,1746.489416,96.68363944,60.84731619,81.1767537
1331,1767.638452,96.81354811,60.9290735,81.12212255
1332,1776.713161,96.86806076,60.96338073,81.08345143
1333,1778.795622,96.87843285,60.96990835,81.0250242
1334,1777.630496,96.869428,60.9642412,80.84467374
1335,1776.434168,96.86008583,60.95836175,80.52848943
1336,1775.587337,96.8527205,60.95372642,80.20059404
1337,1774.307882,96.84338432,60.94785075,79.94373967
1338,1770.358519,96.81954184,60.93284562,79.82637034
1339,1763.434629,96.77809654,60.90676224,79.76274525
1340,1756.254288,96.73516363,60.87974265,79.76558294
1341,1750.629621,96.70096901,60.85822246,79.80771889
1342,1748.059436,96.68484575,60.84807538,79.91391149
1343,1746.666156,96.67509416,60.84193827,80.12215059
1344,1746.728297,96.67343306,60.84089286,80.52685132
1345,1747.651001,96.67653883,60.84284746,80.95416364
1346,1749.976435,96.68795276,60.85003075,81.34261949
1347,1754.536512,96.71210794,60.86523268,81.59425563
1348,1763.398758,96.76335301,60.89748349,81.66784014
1349,1772.756158,96.81834331,60.93209133,81.59247214
1350,1781.262669,96.86806406,60.96338281,81.2197274
1351,1786.773066,96.89934576,60.98306977,80.36694833
1352,1788.384439,96.90692675,60.98784083,79.04815317
1353,1786.73401,96.89621959,60.98110233,77.57903907
1354,1778.571545,96.84993168,60.9519713,76.08262705
1355,1759.897159,96.74645816,60.8868508,74.54947206
1356,1731.017826,96.59735587,60.7930141,72.9226305
1357,1698.846768,96.44727138,60.69855925,71.10038985
1358,1666.077933,96.30126709,60.60667226,69.13290287
1359,1632.504491,96.15922107,60.51727638,67.06874866
1360,1596.879474,96.02101367,60.43029631,64.8555448
1361,1556.975556,95.88654877,60.34567157,62.59788887
1362,1513.890995,95.75573589,60.2633452,60.80435849
1363,1468.689588,95.628476,60.18325489,59.74232627
1364,1420.224251,95.50467261,60.10533991,59.64214442
1365,1370.785491,95.38423493,60.02954311,60.47433893
1366,1331.510278,95.26703236,59.95578232,61.8192076
1367,1308.25361,95.17650624,59.89881021,62.65615944
1368,1306.059801,95.15944648,59.88807374,62.62333605
1369,1324.283421,95.23884679,59.93804389,61.28715154
1370,1353.733718,95.39315505,60.03515694,59.40660002
1371,1372.061516,95.47708317,60.08797664,58.11193696
1372,1371.342741,95.46358231,60.07947995,57.64565047
1373,1342.082611,95.3634696,60.01647457,57.62075249
1374,1300.901785,95.246958,59.94314864,57.5382124
1375,1272.550904,95.14904885,59.88153005,56.93802494
1376,1262.340036,95.09846756,59.84969699,55.37404672
1377,1261.794814,95.07892376,59.83739721,52.58225339
1378,1259.987328,95.05563044,59.82273769,48.41031453
1379,1246.844261,94.98657866,59.77928033,42.9897554
1380,1212.595843,94.87990305,59.71214462,37.5620556
1381,1151.460398,94.77208749,59.64429149,32.00736832
1382,1331.877149,94.66497414,59.5768803,28.19311338
1383,1245.890127,94.55875002,59.51002873,27.6433367
1384,1088.589451,94.45348827,59.44378283,30.31107472
1385,1280.64971,94.34918673,59.37814123,33.89940578
1386,1211.860968,94.24577745,59.31306117,36.20917052
1387,1188.229208,94.19913735,59.28370848,37.28066089
1388,1302.900033,94.30937675,59.35308703,38.53058084
1389,1457.141897,94.50794842,59.47805702,40.87477527
1390,1556.425495,94.62620835,59.55248326,44.39251933
1391,1602.482748,94.6631161,59.57571095,48.3450872
1392,1656.20967,94.71378212,59.60759733,51.30457176
1393,1756.973204,94.84618273,59.69092293,53.52729741
1394,1908.180936,95.08266731,59.83975319,54.81842974
1395,2078.07926,95.38096855,60.02748743,55.20816536
1396,1613.740191,95.58934207,60.15862616,55.07905877
1397,1551.279619,95.76870116,60.27150482,54.66396419
1398,1588.698046,95.86075294,60.3294371,53.88067927
1399,1599.99301,95.86760194,60.33374748,52.79299317
1400,1596.25136,95.82766212,60.30861157,51.48484971
1401,1584.221465,95.76350497,60.26823463,49.93681483
1402,1561.521012,95.66877845,60.20861901,48.24887052
1403,1529.998679,95.55036791,60.13409799,46.26403198
1404,1492.087251,95.44023964,60.06478937,43.42029296
1405,1447.223507,95.32330964,59.99120012,39.01106736
1406,1398.305035,95.20935736,59.91948488,33.56315043
1407,1340.782243,95.09836753,59.84963404,29.12365859
1408,1258.367577,94.99024721,59.78158911,26.93882146
1409,1130.583396,94.88386618,59.7146388,26.74542925
1410,1337.701416,94.77842663,59.648281,27.13042963
1411,1251.859794,94.67390516,59.58250098,27.32660726
1412,1157.94612,94.58514455,59.52663998,27.21672285
1413,1149.633293,94.52848472,59.49098143,26.90475299
1414,1166.182262,94.49789196,59.47172805,25.97011549
1415,1174.614818,94.45958779,59.44762153,26.79239344
1416,1169.891514,94.40606613,59.41393796,29.09281659
1417,1156.481711,94.3416485,59.37339709,32.15012789
1418,1665.780349,94.29520521,59.34416826,35.97696969
1419,1859.356542,94.31348751,59.35567412,39.44067946
1420,2019.002856,94.39973636,59.40995436,41.38982991
1421,1525.401126,94.5038919,59.47550408,41.55054146
1422,1546.444507,94.71357857,59.60746923,39.7857602
1423,1695.329613,94.92444459,59.74017659,36.87590685
1424,1779.112462,95.03840774,59.81189868,34.79607498
1425,1786.020534,95.03661336,59.81076939,34.35147545
1426,1710.162664,94.95163331,59.75728767,35.21526295
1427,1585.084683,94.84577723,59.69066773,37.59941559
1428,1495.684586,94.75552886,59.63387041,40.57123238
1429,1476.573791,94.70222782,59.60032569,42.30210283
1430,1513.703084,94.71736304,59.60985096,42.46577742
1431,1616.184193,94.83709681,59.68520475,41.22195653
1432,1743.925628,95.01507945,59.79721714,38.44621005
1433,1818.325866,95.11758808,59.86173039,33.93820945
1434,1825.361302,95.11523397,59.86024884,28.55492754
1435,1771.896544,95.03580184,59.81025867,22.79367778
1436,1652.583052,94.92935254,59.74326539,19.37725456
1437,1458.809845,94.82381053,59.6768431,18.96427933
1438,1227.413293,94.71917988,59.61099438,20.04038936
1439,1443.185215,94.62011295,59.54864715,21.37196578
1440,1344.755746,94.53147221,59.49286159,21.99871202
1441,1316.095814,94.47426113,59.45685611,21.76584555
1442,1390.776422,94.46290261,59.44970769,20.52575517
1443,1483.186058,94.46845963,59.45320497,18.85968412
1444,1526.681415,94.45200385,59.44284862,18.08060572
1445,1510.520791,94.40371375,59.41245751,18.02986549
1446,1424.460164,94.32049173,59.36008219,18.32134262
1447,1308.837045,94.23409056,59.30570609,18.22113985
1448,1254.770038,94.16775628,59.26395898,16.498349
1449,1251.248734,94.11305227,59.22953131,12.40185174
1450,1271.47686,94.07154967,59.20341187,7.167590304
1451,1264.52292,94.01825211,59.16986934,2.825154092
1452,1144.963522,93.93273671,59.1160507,0.543636898
1453,855.9134968,93.835498,59.05485405,0.000193558
1454,750.0011432,93.76350501,59.00954566,4.86442E-06
1455,7.00E+02,93.687804,58.96190365,1.46E-06
1456,2.26E+02,93.59420019,58.90299461,6.46E-07
1457,0.523262019,93.49630828,58.84138687,3.39E-07
1458,8.92845E-06,93.3986428,58.77992164,1.96E-07
1459,8.90492E-11,93.30117816,58.71858281,1.21E-07
1460,0,93.20391376,58.65736999,7.86E-08
1461,0,93.10684901,58.59628283,5.26E-08
1462,0,93.00998332,58.53532094,3.61E-08
1463,0,92.91331611,58.47448396,2.53E-08
1464,0,92.81684678,58.41377151,1.79E-08
1465,0,92.72057475,58.35318324,1.29E-08
1466,0,92.62449945,58.29271878,9.39E-09
1467,0,92.52862029,58.23237776,6.89E-09
1468,0,92.43293671,58.17215983,5.09E-09
1469,0,92.33744812,58.11206461,3.78E-09
1470,0,92.24215396,58.05209176,2.83E-09
1471,0,92.14705366,57.9922409,2.12E-09
1472,0,92.05214664,57.9325117,1.60E-09
1473,0,91.95743236,57.87290378,1.21E-09
1474,0,91.86291023,57.8134168,9.13E-10
1475,0,91.76857971,57.75405041,6.93E-10
1476,0,91.67444023,57.69480425,5.27E-10
1477,0,91.58049124,57.63567797,3.73E-10
1478,0,91.48673219,57.57667122,2.16E-19
1479,0,91.39316252,57.51778367,5.28E-01
1480,0,91.29978168,57.45901495,2.882928007
1481,0,91.20658913,57.40036473,5.132813586
1482,0,91.11358433,57.34183267,6.941984938
1483,584.8456138,91.06518427,57.31137236,8.556211668
1484,758.6403795,91.03552964,57.29270938,9.878727257
1485,754.6979605,90.99584955,57.26773693,11.41967182
1486,840.7309595,90.95509619,57.24208904,12.58164581
1487,1036.074127,90.92600203,57.22377878,14.09162084
1488,1196.217919,90.90228313,57.20885142,16.08163456
1489,878.8585027,90.86580951,57.18589696,18.62370695
1490,873.1495194,90.83001939,57.16337264,21.74368975
1491,977.9397823,90.8131717,57.15276964,25.19904536
1492,1116.044093,90.8207368,57.15753069,28.86503124
1493,1292.460543,90.86194299,57.18346358,32.55387132
1494,1508.983208,90.94422281,57.23524593,35.84336345
1495,1748.7803,91.06531848,57.31145683,39.06925688
1496,2003.194855,91.22340641,57.41094859,42.07964533
1497,2259.19546,91.41646148,57.53244674,44.67000929
1498,1705.37624,91.56199861,57.62403973,46.66728124
1499,1679.364277,91.74577022,57.73969538,48.45085757
1500,1808.763688,91.94189694,57.86312665,50.01616356
1501,1920.108644,92.12470003,57.97817277,51.11561754
1502,1462.502331,92.24241045,58.05225317,51.89954675
1503,1404.158841,92.37408745,58.13512337,52.58773799
1504,1449.52312,92.49771921,58.21293034,53.18913051
1505,1481.386499,92.58419276,58.26735199,53.81964701
1506,1504.105625,92.64378374,58.30485524,54.36538593
1507,1524.050159,92.69661129,58.33810197,54.8455803
1508,1541.479172,92.74150265,58.3663541,55.36104351
1509,1559.75223,92.79147483,58.39780382,55.98334046
1510,1575.568341,92.83409576,58.42462707,56.75187859
1511,1589.484899,92.87103035,58.44787165,57.80051863
1512,1604.423586,92.9126975,58.47409464,59.26400963
1513,1622.458432,92.96702593,58.50828594,61.14843275
1514,1644.731508,93.03733553,58.5525349,63.40190658
1515,1675.122243,93.1377,58.61569872,65.85183256
1516,1717.535813,93.28346165,58.70743302,68.19371722
1517,1772.148456,93.47898967,58.8304875,69.88155176
1518,1837.456592,93.72554742,58.98565726,71.29377865
1519,1908.458126,94.00816772,59.16352279,72.42535735
1520,1976.328505,94.29405307,59.34344316,73.21506506
1521,1610.326146,94.49399511,59.46927558,73.79689686
1522,1561.210436,94.69207244,59.59393446,74.1412425
1523,1585.990053,94.85964024,59.69939234,74.27333086
1524,1603.283286,94.98235049,59.77661935,74.04704866
1525,1616.024396,95.08035147,59.83829573,73.36165549
1526,1623.56497,95.1460385,59.8796355,71.86676553
1527,1626.457476,95.18553147,59.90449019,69.81707024
1528,1621.502287,95.18170722,59.90208341,67.44557992
1529,1606.493362,95.12625052,59.86718204,65.0976516
1530,1573.757858,95.01704431,59.79845372,63.06945774
1531,1528.873077,94.9065441,59.72891102,61.5070577
1532,1476.94154,94.79671571,59.65979113,60.41892998
1533,1425.525971,94.68745827,59.59103056,59.89521898
1534,1381.112034,94.57874479,59.52261233,59.2806636
1535,1346.898175,94.47051944,59.4545013,60.23299933
1536,1323.070061,94.3790229,59.39691846,61.76500101
1537,1311.601696,94.32126032,59.3605659,63.98063312
1538,2289.841033,94.36774618,59.38982151,66.6927988
1539,2589.072725,94.52297631,59.48751474,69.78183014
1540,2654.92473,94.71400809,59.60773954,73.12605218
1541,2750.162104,94.9879765,59.78016005,76.586139
1542,2866.742621,95.33502883,59.99857552,80.09940011
1543,2999.52244,95.74194709,60.2546673,83.41063587
1544,3143.271451,96.20067829,60.54336725,86.05614449
1545,3292.000827,96.70129802,60.85842952,88.15245512
1546,3443.015863,97.24305449,61.19938097,89.6085799
1547,3585.346981,97.78872979,61.54279872,90.42936019
1548,2726.150611,98.13777464,61.76246817,90.92627076
1549,2554.754557,98.41890201,61.93939413,91.33821653
1550,2596.954646,98.63474567,62.07523415,91.80937176
1551,2091.480464,98.7106732,62.12301873,92.36052737
1552,1991.128056,98.75324365,62.1498102,93.0492819
1553,2000.148955,98.79035182,62.17316403,93.78974861
1554,2010.46644,98.83922835,62.2039242,94.56314749
1555,2022.535794,98.90112824,62.24288055,95.30846772
1556,2037.618327,98.98417753,62.29514717,96.14059798
1557,2053.833268,99.0764791,62.35323665,97.11055055
1558,2070.769365,99.17606797,62.41591236,98.25181609
1559,2087.090589,99.27130614,62.47584998,99.56867039
1560,2105.312803,99.38217553,62.54562502,101.1191063
1561,2126.553086,99.5179218,62.63105619,102.7545525
1562,2151.544827,99.68403641,62.73559951,104.3878896
1563,2180.381659,99.87928028,62.85847516,106.0120107
1564,2214.333523,100.1168918,63.00801469,107.6604456
1565,2250.146966,100.3778009,63.17221639,109.3701195
1566,2285.914224,100.6459078,63.34094798,111.0846393
1567,2321.479666,100.9200191,63.5134584,112.8268553
1568,2357.577539,101.2082648,63.69486427,114.5683942
1569,2395.01644,101.5201882,63.89117152,116.1515238
1570,2432.56146,101.8434577,64.09461941,117.6160618
1571,2470.712976,102.1834489,64.30859098,118.973961
1572,2508.849665,102.5346545,64.52962029,120.228177
1573,2543.517465,102.85805,64.7331475,121.3796706
1574,2575.588314,103.1617991,64.92431033,122.3656033
1575,2605.323959,103.4477694,65.10428412,123.0853992
1576,2632.789119,103.7159453,65.27305916,123.5886682
1577,2658.004836,103.9675154,65.43138339,123.8558357
1578,2679.595057,104.1913494,65.57225212,123.8545184
1579,2695.357343,104.3667417,65.68263432,123.6432655
1580,2706.378063,104.5001127,65.76657059,123.2968311
1581,2712.228569,104.5840309,65.81938408,122.8839319
1582,2712.199722,104.6113162,65.8365559,122.3846991
1583,2707.573649,104.5974169,65.82780848,121.8816816
1584,2699.987336,104.554477,65.80078446,121.2327854
1585,2690.945559,104.4971535,65.76470827,120.4756042
1586,2680.013223,104.4198907,65.71608333,119.6189775
1587,2668.99801,104.3415565,65.66678414,118.6630992
1588,2654.788306,104.2330014,65.59846558,117.640129
1589,2638.207348,104.1046416,65.51768303,116.6481257
1590,2619.448704,103.9619751,65.42789664,115.7937371
1591,2598.516623,103.8048723,65.32902489,115.1177549
1592,2576.115345,103.6382008,65.2241311,114.5910753
1593,2554.392187,103.4732678,65.12033144,114.2031014
1594,2535.682556,103.3251257,65.02709903,113.8917943
1595,2520.879715,103.203151,64.95033486,113.7065616
1596,2509.346342,103.1050502,64.88859567,113.4681557
1597,2500.850386,103.0331498,64.84334557,113.0900262
1598,2494.033298,102.9744851,64.80642527,112.5929891
1599,2489.977021,102.9401903,64.78484203,111.8639295
1600,2484.756345,102.8965773,64.75739441,111.0118261
1601,2476.475963,102.8255763,64.71271036,110.0587611
1602,2465.591709,102.7337341,64.65490994,109.0376264
1603,2449.626567,102.6024568,64.57229129,108.0766492
1604,2430.966976,102.4498449,64.47624587,107.2872288
1605,2410.096501,102.2839718,64.37185452,106.7187617
1606,2387.735418,102.1094842,64.2620417,106.3395863
1607,2366.691679,101.9413664,64.1562377,106.1615393
1608,2349.404738,101.8075476,64.07201959,106.0650564
1609,2336.956291,101.7162243,64.01454577,106.090652
1610,2328.653006,101.6556533,63.97642577,106.1881964
