times,alternator currents,battery currents,velocities
948,0,-21.42638506,55.11247561
949,0,-21.42638506,55.90354464
950,0,-21.42638506,56.29740928
951,0,-21.42638506,56.02419514
952,-64.877246,43.44093168,54.2410616
953,-101.3706969,79.92879735,50.80408925
954,-101.3706969,79.92879735,45.8493441
955,-101.3706969,79.92879735,40.43526988
956,-101.3706969,79.92879735,34.93462173
957,-101.3706969,79.92879735,29.60691893
958,-101.3706969,79.92879735,25.93304975
959,-46.63052056,25.19699885,24.25178915
960,0,-21.42638506,26.49317047
961,0,-21.42638506,31.07617849
962,0,-21.42638506,36.92495012
963,0,-21.42638506,42.11357206
964,0,-21.42638506,46.66510384
965,0,-21.42638506,49.93458645
966,0,-21.42638506,51.63805858
967,0,-21.42638506,52.36667816
968,0,-21.42638506,52.38916514
969,0,-21.42638506,52.12679028
970,0,-21.42638506,51.52536702
971,-34.46603694,13.03437696,50.21350856
972,-101.3706969,79.92879735,47.60718039
973,-101.3706969,79.92879735,43.20942609
974,-101.3706969,79.92879735,37.83552418
975,-101.3706969,79.92879735,31.99671105
976,-101.3706969,79.92879735,26.83835786
977,-101.3706969,79.92879735,21.54689923
978,-101.3706969,79.92879735,17.25784393
979,-101.3706969,79.92879735,14.2650211
980,-81.09655749,59.65776087,11.71233317
981,0,-21.42638506,9.580725468
982,0,-21.42638506,7.879429892
983,0,-21.42638506,6.240808604
984,0,-21.42638506,4.235479763
985,0,-21.42638506,2.0361245
986,0,-21.42638506,0.46322516
987,0,-21.42638506,0.000177271
988,0,-21.42638506,4.82577E-06
989,0,-21.42638506,1.45749E-06
990,0,-21.42638506,6.43379E-07
991,0,-21.42638506,3.37666E-07
992,0,-21.42638506,1.95822E-07
